Tahun;Bulan;Tanggal;Produk;Unit_Terjual;Harga_Per_Unit
2021;April;17;Espresso;46.0;22000.0
2021;April;17;Latte;40.0;28000.0
2021;April;18;Americano;37.0;21000.0
2021;April;18;Cappuccino;38.0;25000.0
2021;April;18;Croissant;0.0;18000.0
2021;April;18;Donat;21.0;15000.0
2021;April;18;Espresso;37.0;22000.0
2021;April;18;Latte;27.0;28000.0
2021;April;19;Americano;49.0;21000.0
2021;April;19;Cappuccino;54.0;25000.0
2021;April;19;Croissant;19.0;18000.0
2021;April;19;Donat;13.0;15000.0
2021;April;19;Espresso;38.0;22000.0
2021;April;19;Latte;45.0;28000.0
2021;April;20;Americano;39.0;21000.0
2021;April;20;Cappuccino;40.0;25000.0
2021;April;20;Croissant;23.0;18000.0
2021;April;20;Donat;20.0;15000.0
2021;April;20;Espresso;60.0;22000.0
2021;April;20;Latte;40.0;28000.0
2021;April;21;Americano;35.0;21000.0
2021;April;21;Cappuccino;39.0;
2021;April;21;Croissant;16.0;18000.0
2021;April;21;Donat;22.0;15000.0
2021;April;21;Espresso;35.0;22000.0
2021;April;21;Latte;35.0;28000.0
2021;April;22;Americano;48.0;21000.0
2021;April;22;Cappuccino;18.0;25000.0
2021;April;22;Croissant;31.0;18000.0
2021;April;22;Donat;5.0;
2021;April;22;Espresso;37.0;22000.0
2021;April;22;Latte;52.0;
2021;April;23;Cappuccino;28.0;25000.0
2021;April;23;Croissant;13.0;18000.0
2021;April;23;Donat;36.0;15000.0
2021;April;23;Espresso;37.0;22000.0
2021;April;23;Latte;37.0;28000.0
2021;April;23;;33.0;21000.0
2021;April;24;Americano;30.0;21000.0
2021;April;24;Croissant;17.0;18000.0
2021;April;24;Donat;25.0;15000.0
2021;April;24;Espresso;47.0;22000.0
2021;April;24;Latte;50.0;28000.0
2021;April;24;;45.0;25000.0
2021;April;25;Americano;37.0;21000.0
2021;April;25;Cappuccino;38.0;
2021;April;25;Croissant;27.0;18000.0
2021;April;25;Donat;25.0;15000.0
2021;April;25;Espresso;30.0;22000.0
2021;April;25;Latte;45.0;28000.0
2021;April;26;Americano;44.0;21000.0
2021;April;26;Cappuccino;31.0;25000.0
2021;April;26;Croissant;26.0;18000.0
2021;April;26;Donat;19.0;
2021;April;26;Espresso;37.0;22000.0
2021;April;26;Latte;49.0;28000.0
2021;April;27;Americano;38.0;21000.0
2021;April;27;Cappuccino;47.0;25000.0
2021;April;27;Croissant;17.0;18000.0
2021;April;27;Donat;30.0;
2021;April;27;Espresso;42.0;22000.0
2021;April;27;Latte;29.0;28000.0
2021;April;28;Americano;44.0;21000.0
2021;April;28;Cappuccino;27.0;25000.0
2021;April;28;Croissant;11.0;18000.0
2021;April;28;Donat;36.0;15000.0
2021;April;28;Espresso;34.0;22000.0
2021;April;28;;28.0;28000.0
2021;April;29;Americano;39.0;
2021;April;29;Cappuccino;41.0;25000.0
2021;April;29;Croissant;17.0;18000.0
2021;April;29;Donat;25.0;15000.0
2021;April;29;Espresso;23.0;22000.0
2021;April;29;Latte;53.0;28000.0
2021;April;30;Americano;41.0;
2021;April;30;Cappuccino;40.0;25000.0
2021;April;30;Croissant;19.0;18000.0
2021;April;30;Donat;21.0;
2021;April;30;Espresso;39.0;22000.0
2021;April;30;Latte;48.0;28000.0
2021;Mei;1;Americano;;21000.0
2021;Mei;1;Cappuccino;29.0;25000.0
2021;Mei;1;Croissant;23.0;
2021;Mei;1;Donat;20.0;15000.0
2021;Mei;1;Espresso;42.0;22000.0
2021;Mei;1;Latte;;28000.0
2021;Mei;2;Americano;33.0;21000.0
2021;Mei;2;Cappuccino;35.0;25000.0
2021;Mei;2;Croissant;23.0;18000.0
2021;Mei;2;Espresso;40.0;22000.0
2021;Mei;2;Latte;42.0;28000.0
2021;Mei;2;;14.0;15000.0
2021;Mei;3;Americano;43.0;21000.0
2021;Mei;3;Cappuccino;48.0;25000.0
2021;Mei;3;Croissant;24.0;18000.0
2021;Mei;3;Espresso;43.0;22000.0
2021;Mei;3;Latte;26.0;28000.0
2021;Mei;3;;29.0;15000.0
2021;Mei;4;Americano;29.0;21000.0
2021;Mei;4;Cappuccino;25.0;25000.0
2021;Mei;4;Croissant;17.0;18000.0
2021;Mei;4;Donat;22.0;15000.0
2021;Mei;4;Espresso;53.0;22000.0
2021;Mei;4;Latte;48.0;28000.0
2021;Mei;5;Americano;33.0;21000.0
2021;Mei;5;Cappuccino;41.0;25000.0
2021;Mei;5;Croissant;17.0;18000.0
2021;Mei;5;Donat;10.0;15000.0
2021;Mei;5;Espresso;44.0;22000.0
2021;Mei;5;Latte;34.0;28000.0
2021;Mei;6;Americano;48.0;21000.0
2021;Mei;6;Cappuccino;32.0;25000.0
2021;Mei;6;Donat;43.0;15000.0
2021;Mei;6;Espresso;32.0;22000.0
2021;Mei;6;Latte;29.0;28000.0
2021;Mei;6;;14.0;18000.0
2021;Mei;7;Americano;45.0;21000.0
2021;Mei;7;Cappuccino;33.0;25000.0
2021;Mei;7;Croissant;17.0;18000.0
2021;Mei;7;Donat;22.0;15000.0
2021;Mei;7;Espresso;43.0;22000.0
2021;Mei;7;Latte;41.0;28000.0
2021;Mei;8;Americano;34.0;
2021;Mei;8;Cappuccino;49.0;25000.0
2021;Mei;8;Croissant;21.0;18000.0
2021;Mei;8;Donat;36.0;15000.0
2021;Mei;8;Espresso;;22000.0
2021;Mei;8;Latte;39.0;28000.0
2021;Mei;9;Americano;35.0;21000.0
2021;Mei;9;Cappuccino;45.0;25000.0
2021;Mei;9;Croissant;27.0;18000.0
2021;Mei;9;Donat;29.0;15000.0
2021;Mei;9;Espresso;34.0;22000.0
2021;Mei;9;Latte;54.0;28000.0
2021;Mei;10;Americano;38.0;21000.0
2021;Mei;10;Cappuccino;34.0;25000.0
2021;Mei;10;Croissant;;18000.0
2021;Mei;10;Donat;26.0;15000.0
2021;Mei;10;Espresso;44.0;22000.0
2021;Mei;10;Latte;27.0;28000.0
2021;Mei;11;Americano;44.0;21000.0
2021;Mei;11;Cappuccino;43.0;25000.0
2021;Mei;11;Croissant;26.0;18000.0
2021;Mei;11;Donat;30.0;
2021;Mei;11;;41.0;22000.0
2021;Mei;11;;29.0;28000.0
2021;Mei;12;Americano;26.0;21000.0
2021;Mei;12;Cappuccino;;25000.0
2021;Mei;12;Croissant;25.0;18000.0
2021;Mei;12;Donat;23.0;15000.0
2021;Mei;12;Espresso;46.0;22000.0
2021;Mei;12;Latte;43.0;28000.0
2021;Mei;13;Americano;48.0;21000.0
2021;Mei;13;Cappuccino;31.0;25000.0
2021;Mei;13;Croissant;21.0;18000.0
2021;Mei;13;Donat;27.0;15000.0
2021;Mei;13;Espresso;42.0;22000.0
2021;Mei;13;Latte;29.0;28000.0
2021;Mei;14;Cappuccino;47.0;25000.0
2021;Mei;14;Croissant;22.0;18000.0
2021;Mei;14;Donat;18.0;15000.0
2021;Mei;14;Espresso;40.0;22000.0
2021;Mei;14;;40.0;28000.0
2021;Mei;14;;35.0;21000.0
2021;Mei;15;Americano;36.0;21000.0
2021;Mei;15;Cappuccino;41.0;25000.0
2021;Mei;15;Croissant;32.0;18000.0
2021;Mei;15;Donat;14.0;15000.0
2021;Mei;15;Espresso;;22000.0
2021;Mei;15;Latte;37.0;28000.0
2021;Mei;16;Americano;41.0;21000.0
2021;Mei;16;Croissant;30.0;18000.0
2021;Mei;16;Donat;10.0;15000.0
2021;Mei;16;Espresso;38.0;22000.0
2021;Mei;16;Latte;36.0;28000.0
2021;Mei;16;;51.0;25000.0
2021;Mei;17;Americano;48.0;21000.0
2021;Mei;17;Cappuccino;40.0;
2021;Mei;17;Croissant;17.0;18000.0
2021;Mei;17;Donat;33.0;15000.0
2021;Mei;17;Espresso;;22000.0
2021;Mei;17;Latte;47.0;28000.0
2021;Mei;18;Americano;51.0;21000.0
2021;Mei;18;Cappuccino;36.0;25000.0
2021;Mei;18;Donat;;15000.0
2021;Mei;18;Espresso;58.0;22000.0
2021;Mei;18;Latte;37.0;28000.0
2021;Mei;18;;34.0;
2021;Mei;19;Americano;32.0;21000.0
2021;Mei;19;Cappuccino;;25000.0
2021;Mei;19;Croissant;13.0;18000.0
2021;Mei;19;Donat;15.0;15000.0
2021;Mei;19;Espresso;36.0;22000.0
2021;Mei;19;Latte;37.0;28000.0
2021;Mei;20;Americano;32.0;21000.0
2021;Mei;20;Cappuccino;52.0;
2021;Mei;20;Croissant;29.0;18000.0
2021;Mei;20;Donat;20.0;15000.0
2021;Mei;20;Espresso;39.0;22000.0
2021;Mei;20;Latte;41.0;28000.0
2021;Mei;21;Americano;43.0;21000.0
2021;Mei;21;Cappuccino;31.0;25000.0
2021;Mei;21;Croissant;23.0;18000.0
2021;Mei;21;Donat;25.0;15000.0
2021;Mei;21;Latte;45.0;28000.0
2021;Mei;21;;39.0;22000.0
2021;Mei;22;Americano;35.0;21000.0
2021;Mei;22;Cappuccino;34.0;25000.0
2021;Mei;22;Croissant;17.0;18000.0
2021;Mei;22;Donat;17.0;15000.0
2021;Mei;22;Espresso;42.0;22000.0
2021;Mei;22;Latte;59.0;28000.0
2021;Mei;23;Americano;35.0;21000.0
2021;Mei;23;Cappuccino;51.0;25000.0
2021;Mei;23;Croissant;15.0;18000.0
2021;Mei;23;Donat;25.0;15000.0
2021;Mei;23;Espresso;34.0;22000.0
2021;Mei;23;Latte;49.0;
2021;Mei;24;Americano;27.0;21000.0
2021;Mei;24;Cappuccino;41.0;25000.0
2021;Mei;24;Croissant;34.0;18000.0
2021;Mei;24;Espresso;35.0;22000.0
2021;Mei;24;;;28000.0
2021;Mei;24;;36.0;15000.0
2021;Mei;25;Americano;42.0;21000.0
2021;Mei;25;Cappuccino;42.0;25000.0
2021;Mei;25;Croissant;27.0;18000.0
2021;Mei;25;Donat;38.0;15000.0
2021;Mei;25;Espresso;35.0;22000.0
2021;Mei;25;;;28000.0
2021;Mei;26;Americano;;21000.0
2021;Mei;26;Cappuccino;28.0;25000.0
2021;Mei;26;Donat;36.0;15000.0
2021;Mei;26;Espresso;38.0;22000.0
2021;Mei;26;Latte;33.0;28000.0
2021;Mei;26;;21.0;18000.0
2021;Mei;27;Americano;;21000.0
2021;Mei;27;Cappuccino;39.0;25000.0
2021;Mei;27;Croissant;42.0;18000.0
2021;Mei;27;Donat;17.0;15000.0
2021;Mei;27;Espresso;35.0;22000.0
2021;Mei;27;Latte;41.0;28000.0
2021;Mei;28;Americano;54.0;21000.0
2021;Mei;28;Cappuccino;45.0;
2021;Mei;28;Croissant;;18000.0
2021;Mei;28;Donat;19.0;15000.0
2021;Mei;28;Espresso;36.0;22000.0
2021;Mei;28;Latte;48.0;28000.0
2021;Mei;29;Americano;44.0;21000.0
2021;Mei;29;Croissant;30.0;18000.0
2021;Mei;29;Donat;;15000.0
2021;Mei;29;Espresso;44.0;22000.0
2021;Mei;29;Latte;;28000.0
2021;Mei;29;;46.0;25000.0
2021;Mei;30;Americano;41.0;21000.0
2021;Mei;30;Cappuccino;38.0;25000.0
2021;Mei;30;Croissant;31.0;18000.0
2021;Mei;30;Donat;15.0;15000.0
2021;Mei;30;Espresso;51.0;
2021;Mei;30;Latte;;28000.0
2021;Mei;31;Americano;50.0;21000.0
2021;Mei;31;Cappuccino;40.0;25000.0
2021;Mei;31;Croissant;23.0;18000.0
2021;Mei;31;Donat;22.0;15000.0
2021;Mei;31;Espresso;42.0;22000.0
2021;Mei;31;Latte;36.0;28000.0
2021;Juni;1;Americano;57.0;21000.0
2021;Juni;1;Cappuccino;45.0;25000.0
2021;Juni;1;Croissant;19.0;18000.0
2021;Juni;1;Donat;23.0;15000.0
2021;Juni;1;Espresso;29.0;22000.0
2021;Juni;1;Latte;45.0;28000.0
2021;Juni;2;Americano;42.0;21000.0
2021;Juni;2;Cappuccino;;25000.0
2021;Juni;2;Croissant;26.0;
2021;Juni;2;Donat;23.0;15000.0
2021;Juni;2;Espresso;;22000.0
2021;Juni;2;Latte;52.0;28000.0
2021;Juni;3;Americano;31.0;21000.0
2021;Juni;3;Cappuccino;48.0;25000.0
2021;Juni;3;Croissant;;18000.0
2021;Juni;3;Donat;16.0;15000.0
2021;Juni;3;Latte;;28000.0
2021;Juni;3;;36.0;22000.0
2021;Juni;4;Americano;43.0;21000.0
2021;Juni;4;Croissant;34.0;18000.0
2021;Juni;4;Donat;21.0;15000.0
2021;Juni;4;Espresso;49.0;22000.0
2021;Juni;4;Latte;27.0;28000.0
2021;Juni;4;;35.0;25000.0
2021;Juni;5;Cappuccino;28.0;25000.0
2021;Juni;5;Croissant;25.0;
2021;Juni;5;Donat;17.0;15000.0
2021;Juni;5;Espresso;35.0;22000.0
2021;Juni;5;Latte;55.0;
2021;Juni;5;;22.0;21000.0
2021;Juni;6;Americano;35.0;21000.0
2021;Juni;6;Cappuccino;;25000.0
2021;Juni;6;Croissant;11.0;18000.0
2021;Juni;6;Donat;28.0;15000.0
2021;Juni;6;Espresso;31.0;22000.0
2021;Juni;6;Latte;45.0;28000.0
2021;Juni;7;Americano;31.0;21000.0
2021;Juni;7;Cappuccino;54.0;25000.0
2021;Juni;7;Croissant;9.0;18000.0
2021;Juni;7;Donat;16.0;15000.0
2021;Juni;7;Latte;39.0;
2021;Juni;7;;45.0;22000.0
2021;Juni;8;Americano;42.0;21000.0
2021;Juni;8;Cappuccino;;25000.0
2021;Juni;8;Croissant;11.0;18000.0
2021;Juni;8;Donat;33.0;
2021;Juni;8;Latte;41.0;28000.0
2021;Juni;8;;39.0;22000.0
2021;Juni;9;Americano;43.0;21000.0
2021;Juni;9;Cappuccino;42.0;25000.0
2021;Juni;9;Croissant;26.0;18000.0
2021;Juni;9;Donat;25.0;15000.0
2021;Juni;9;Espresso;39.0;22000.0
2021;Juni;9;Latte;48.0;28000.0
2021;Juni;10;Americano;45.0;21000.0
2021;Juni;10;Cappuccino;41.0;
2021;Juni;10;Croissant;;18000.0
2021;Juni;10;Donat;33.0;15000.0
2021;Juni;10;Espresso;45.0;22000.0
2021;Juni;10;Latte;50.0;28000.0
2021;Juni;11;Americano;28.0;21000.0
2021;Juni;11;Cappuccino;39.0;25000.0
2021;Juni;11;Croissant;23.0;18000.0
2021;Juni;11;Donat;16.0;15000.0
2021;Juni;11;;34.0;22000.0
2021;Juni;11;;54.0;28000.0
2021;Juni;12;Americano;24.0;
2021;Juni;12;Cappuccino;36.0;25000.0
2021;Juni;12;Croissant;18.0;18000.0
2021;Juni;12;Donat;2.0;15000.0
2021;Juni;12;Espresso;46.0;22000.0
2021;Juni;12;;34.0;28000.0
2021;Juni;13;Americano;43.0;21000.0
2021;Juni;13;Cappuccino;46.0;25000.0
2021;Juni;13;Croissant;14.0;18000.0
2021;Juni;13;Donat;21.0;15000.0
2021;Juni;13;Espresso;27.0;22000.0
2021;Juni;13;Latte;;28000.0
2021;Juni;14;Americano;47.0;21000.0
2021;Juni;14;Cappuccino;;25000.0
2021;Juni;14;Croissant;20.0;18000.0
2021;Juni;14;Donat;22.0;15000.0
2021;Juni;14;Espresso;39.0;22000.0
2021;Juni;14;Latte;30.0;28000.0
2021;Juni;15;Americano;34.0;21000.0
2021;Juni;15;Cappuccino;38.0;25000.0
2021;Juni;15;Croissant;13.0;18000.0
2021;Juni;15;Donat;19.0;15000.0
2021;Juni;15;Espresso;41.0;22000.0
2021;Juni;15;Latte;23.0;28000.0
2021;Juni;16;Americano;44.0;21000.0
2021;Juni;16;Cappuccino;35.0;25000.0
2021;Juni;16;Croissant;33.0;18000.0
2021;Juni;16;Donat;29.0;15000.0
2021;Juni;16;Espresso;54.0;22000.0
2021;Juni;16;Latte;45.0;28000.0
2021;Juni;17;Americano;43.0;21000.0
2021;Juni;17;Cappuccino;45.0;25000.0
2021;Juni;17;Croissant;29.0;18000.0
2021;Juni;17;Donat;27.0;15000.0
2021;Juni;17;Espresso;40.0;22000.0
2021;Juni;17;Latte;34.0;28000.0
2021;Juni;18;Americano;41.0;
2021;Juni;18;Cappuccino;50.0;25000.0
2021;Juni;18;Croissant;38.0;18000.0
2021;Juni;18;Donat;16.0;15000.0
2021;Juni;18;Espresso;48.0;22000.0
2021;Juni;18;Latte;35.0;28000.0
2021;Juni;19;Americano;36.0;21000.0
2021;Juni;19;Cappuccino;34.0;25000.0
2021;Juni;19;Croissant;19.0;18000.0
2021;Juni;19;Donat;25.0;15000.0
2021;Juni;19;Espresso;53.0;22000.0
2021;Juni;19;Latte;41.0;28000.0
2021;Juni;20;Americano;57.0;21000.0
2021;Juni;20;Cappuccino;39.0;25000.0
2021;Juni;20;Croissant;35.0;18000.0
2021;Juni;20;Donat;25.0;15000.0
2021;Juni;20;Espresso;44.0;22000.0
2021;Juni;20;Latte;35.0;28000.0
2021;Juni;21;Americano;31.0;21000.0
2021;Juni;21;Croissant;19.0;18000.0
2021;Juni;21;Espresso;40.0;22000.0
2021;Juni;21;Latte;40.0;
2021;Juni;21;;44.0;25000.0
2021;Juni;21;;8.0;15000.0
2021;Juni;22;Americano;52.0;21000.0
2021;Juni;22;Cappuccino;36.0;25000.0
2021;Juni;22;Croissant;12.0;
2021;Juni;22;Donat;10.0;15000.0
2021;Juni;22;Espresso;43.0;22000.0
2021;Juni;22;Latte;45.0;28000.0
2021;Juni;23;Americano;36.0;21000.0
2021;Juni;23;Cappuccino;53.0;
2021;Juni;23;Croissant;30.0;18000.0
2021;Juni;23;Donat;21.0;15000.0
2021;Juni;23;Espresso;41.0;
2021;Juni;23;Latte;48.0;28000.0
2021;Juni;24;Americano;27.0;21000.0
2021;Juni;24;Cappuccino;45.0;25000.0
2021;Juni;24;Croissant;33.0;
2021;Juni;24;Donat;33.0;15000.0
2021;Juni;24;Espresso;38.0;22000.0
2021;Juni;24;Latte;47.0;28000.0
2021;Juni;25;Americano;42.0;21000.0
2021;Juni;25;Cappuccino;;25000.0
2021;Juni;25;Croissant;17.0;18000.0
2021;Juni;25;Donat;16.0;15000.0
2021;Juni;25;Espresso;;22000.0
2021;Juni;25;;43.0;28000.0
2021;Juni;26;Americano;37.0;21000.0
2021;Juni;26;Cappuccino;44.0;25000.0
2021;Juni;26;Croissant;;18000.0
2021;Juni;26;Donat;0.0;15000.0
2021;Juni;26;Espresso;;22000.0
2021;Juni;26;Latte;49.0;28000.0
2021;Juni;27;Americano;31.0;21000.0
2021;Juni;27;Cappuccino;37.0;
2021;Juni;27;Croissant;11.0;18000.0
2021;Juni;27;Donat;31.0;15000.0
2021;Juni;27;Espresso;49.0;22000.0
2021;Juni;27;Latte;26.0;28000.0
2021;Juni;28;Cappuccino;39.0;
2021;Juni;28;Croissant;22.0;18000.0
2021;Juni;28;Donat;11.0;15000.0
2021;Juni;28;Espresso;36.0;22000.0
2021;Juni;28;Latte;42.0;28000.0
2021;Juni;28;;43.0;21000.0
2021;Juni;29;Americano;36.0;21000.0
2021;Juni;29;Cappuccino;27.0;25000.0
2021;Juni;29;Croissant;34.0;18000.0
2021;Juni;29;Donat;;
2021;Juni;29;Espresso;47.0;
2021;Juni;29;Latte;36.0;28000.0
2021;Juni;30;Cappuccino;37.0;25000.0
2021;Juni;30;Croissant;25.0;18000.0
2021;Juni;30;Donat;25.0;15000.0
2021;Juni;30;Espresso;37.0;22000.0
2021;Juni;30;Latte;37.0;28000.0
2021;Juni;30;;56.0;21000.0
2021;Juli;1;Americano;38.0;21000.0
2021;Juli;1;Cappuccino;37.0;25000.0
2021;Juli;1;Croissant;21.0;18000.0
2021;Juli;1;Donat;21.0;15000.0
2021;Juli;1;Espresso;48.0;22000.0
2021;Juli;1;Latte;41.0;28000.0
2021;Juli;2;Americano;39.0;21000.0
2021;Juli;2;Cappuccino;45.0;25000.0
2021;Juli;2;Croissant;22.0;18000.0
2021;Juli;2;Donat;6.0;15000.0
2021;Juli;2;Espresso;45.0;22000.0
2021;Juli;2;Latte;40.0;28000.0
2021;Juli;3;Americano;16.0;21000.0
2021;Juli;3;Cappuccino;47.0;25000.0
2021;Juli;3;Croissant;;18000.0
2021;Juli;3;Donat;;15000.0
2021;Juli;3;Espresso;47.0;22000.0
2021;Juli;3;Latte;42.0;28000.0
2021;Juli;4;Americano;;
2021;Juli;4;Cappuccino;44.0;25000.0
2021;Juli;4;Croissant;17.0;18000.0
2021;Juli;4;Donat;37.0;
2021;Juli;4;Espresso;48.0;22000.0
2021;Juli;4;Latte;31.0;28000.0
2021;Juli;5;Americano;43.0;21000.0
2021;Juli;5;Cappuccino;46.0;25000.0
2021;Juli;5;Croissant;;18000.0
2021;Juli;5;Donat;24.0;15000.0
2021;Juli;5;Espresso;;22000.0
2021;Juli;5;;41.0;28000.0
2021;Juli;6;Americano;48.0;21000.0
2021;Juli;6;Cappuccino;41.0;25000.0
2021;Juli;6;Donat;31.0;15000.0
2021;Juli;6;Espresso;59.0;22000.0
2021;Juli;6;Latte;39.0;28000.0
2021;Juli;6;;30.0;18000.0
2021;Juli;7;Americano;30.0;21000.0
2021;Juli;7;Cappuccino;53.0;25000.0
2021;Juli;7;Croissant;24.0;18000.0
2021;Juli;7;Donat;15.0;15000.0
2021;Juli;7;Espresso;45.0;22000.0
2021;Juli;7;Latte;30.0;28000.0
2021;Juli;8;Americano;43.0;21000.0
2021;Juli;8;Cappuccino;42.0;25000.0
2021;Juli;8;Croissant;34.0;18000.0
2021;Juli;8;Donat;25.0;
2021;Juli;8;Espresso;39.0;22000.0
2021;Juli;8;Latte;42.0;28000.0
2021;Juli;9;Americano;30.0;21000.0
2021;Juli;9;Cappuccino;;25000.0
2021;Juli;9;Croissant;26.0;18000.0
2021;Juli;9;Latte;47.0;28000.0
2021;Juli;9;;38.0;22000.0
2021;Juli;9;;27.0;15000.0
2021;Juli;10;Americano;41.0;21000.0
2021;Juli;10;Cappuccino;38.0;25000.0
2021;Juli;10;Croissant;20.0;18000.0
2021;Juli;10;Donat;;15000.0
2021;Juli;10;Espresso;37.0;22000.0
2021;Juli;10;Latte;51.0;28000.0
2021;Juli;11;Americano;33.0;21000.0
2021;Juli;11;Cappuccino;;25000.0
2021;Juli;11;Croissant;14.0;18000.0
2021;Juli;11;Espresso;31.0;22000.0
2021;Juli;11;Latte;28.0;28000.0
2021;Juli;11;;4.0;15000.0
2021;Juli;12;Americano;48.0;21000.0
2021;Juli;12;Cappuccino;53.0;
2021;Juli;12;Croissant;16.0;18000.0
2021;Juli;12;Donat;40.0;15000.0
2021;Juli;12;Espresso;34.0;22000.0
2021;Juli;12;Latte;29.0;28000.0
2021;Juli;13;Americano;58.0;21000.0
2021;Juli;13;Cappuccino;20.0;25000.0
2021;Juli;13;Croissant;10.0;18000.0
2021;Juli;13;Donat;8.0;15000.0
2021;Juli;13;Espresso;47.0;22000.0
2021;Juli;13;Latte;37.0;28000.0
2021;Juli;14;Americano;44.0;21000.0
2021;Juli;14;Cappuccino;51.0;25000.0
2021;Juli;14;Croissant;26.0;18000.0
2021;Juli;14;Donat;28.0;15000.0
2021;Juli;14;Espresso;48.0;22000.0
2021;Juli;14;Latte;59.0;28000.0
2021;Juli;15;Americano;39.0;21000.0
2021;Juli;15;Cappuccino;40.0;25000.0
2021;Juli;15;Croissant;15.0;18000.0
2021;Juli;15;Donat;19.0;15000.0
2021;Juli;15;Espresso;46.0;22000.0
2021;Juli;15;Latte;;28000.0
2021;Juli;16;Americano;31.0;
2021;Juli;16;Croissant;23.0;18000.0
2021;Juli;16;Donat;33.0;15000.0
2021;Juli;16;Espresso;26.0;22000.0
2021;Juli;16;Latte;39.0;28000.0
2021;Juli;16;;32.0;25000.0
2021;Juli;17;Americano;47.0;21000.0
2021;Juli;17;Croissant;14.0;18000.0
2021;Juli;17;Donat;20.0;15000.0
2021;Juli;17;Espresso;47.0;22000.0
2021;Juli;17;Latte;27.0;28000.0
2021;Juli;17;;32.0;25000.0
2021;Juli;18;Americano;29.0;21000.0
2021;Juli;18;Cappuccino;40.0;25000.0
2021;Juli;18;Croissant;17.0;18000.0
2021;Juli;18;Donat;24.0;15000.0
2021;Juli;18;Espresso;44.0;22000.0
2021;Juli;18;;32.0;28000.0
2021;Juli;19;Americano;44.0;21000.0
2021;Juli;19;Cappuccino;39.0;25000.0
2021;Juli;19;Croissant;23.0;18000.0
2021;Juli;19;Donat;32.0;15000.0
2021;Juli;19;Espresso;27.0;
2021;Juli;19;Latte;43.0;28000.0
2021;Juli;20;Cappuccino;40.0;25000.0
2021;Juli;20;Croissant;22.0;18000.0
2021;Juli;20;Donat;22.0;15000.0
2021;Juli;20;Espresso;41.0;
2021;Juli;20;Latte;36.0;28000.0
2021;Juli;20;;44.0;21000.0
2021;Juli;21;Americano;53.0;21000.0
2021;Juli;21;Cappuccino;28.0;25000.0
2021;Juli;21;Donat;16.0;15000.0
2021;Juli;21;Espresso;34.0;22000.0
2021;Juli;21;Latte;34.0;28000.0
2021;Juli;21;;12.0;18000.0
2021;Juli;22;Americano;49.0;21000.0
2021;Juli;22;Cappuccino;37.0;25000.0
2021;Juli;22;Croissant;16.0;18000.0
2021;Juli;22;Donat;24.0;15000.0
2021;Juli;22;Latte;;
2021;Juli;22;;34.0;22000.0
2021;Juli;23;Americano;42.0;21000.0
2021;Juli;23;Cappuccino;30.0;
2021;Juli;23;Croissant;27.0;18000.0
2021;Juli;23;Donat;25.0;15000.0
2021;Juli;23;Espresso;33.0;22000.0
2021;Juli;23;Latte;57.0;28000.0
2021;Juli;24;Americano;38.0;21000.0
2021;Juli;24;Cappuccino;40.0;25000.0
2021;Juli;24;Croissant;29.0;18000.0
2021;Juli;24;Donat;39.0;15000.0
2021;Juli;24;Latte;38.0;28000.0
2021;Juli;24;;38.0;22000.0
2021;Juli;25;Americano;60.0;21000.0
2021;Juli;25;Cappuccino;39.0;
2021;Juli;25;Croissant;;
2021;Juli;25;Donat;35.0;15000.0
2021;Juli;25;Espresso;35.0;22000.0
2021;Juli;25;Latte;29.0;28000.0
2021;Juli;26;Americano;53.0;21000.0
2021;Juli;26;Cappuccino;44.0;25000.0
2021;Juli;26;Donat;20.0;15000.0
2021;Juli;26;Espresso;53.0;22000.0
2021;Juli;26;Latte;35.0;28000.0
2021;Juli;26;;18.0;18000.0
2021;Juli;27;Americano;30.0;21000.0
2021;Juli;27;Cappuccino;34.0;25000.0
2021;Juli;27;Croissant;22.0;18000.0
2021;Juli;27;Donat;15.0;15000.0
2021;Juli;27;Espresso;35.0;22000.0
2021;Juli;27;Latte;31.0;28000.0
2021;Juli;28;Americano;46.0;21000.0
2021;Juli;28;Cappuccino;42.0;25000.0
2021;Juli;28;Croissant;6.0;18000.0
2021;Juli;28;Espresso;41.0;22000.0
2021;Juli;28;Latte;27.0;28000.0
2021;Juli;28;;24.0;15000.0
2021;Juli;29;Americano;43.0;21000.0
2021;Juli;29;Cappuccino;53.0;25000.0
2021;Juli;29;Croissant;16.0;18000.0
2021;Juli;29;Donat;21.0;15000.0
2021;Juli;29;Espresso;49.0;22000.0
2021;Juli;29;;30.0;28000.0
2021;Juli;30;Americano;32.0;21000.0
2021;Juli;30;Cappuccino;44.0;25000.0
2021;Juli;30;Croissant;23.0;18000.0
2021;Juli;30;Donat;10.0;15000.0
2021;Juli;30;Espresso;44.0;22000.0
2021;Juli;30;Latte;40.0;28000.0
2021;Juli;31;Americano;49.0;21000.0
2021;Juli;31;Cappuccino;34.0;25000.0
2021;Juli;31;Croissant;30.0;18000.0
2021;Juli;31;Donat;26.0;15000.0
2021;Juli;31;Espresso;39.0;22000.0
2021;Juli;31;Latte;32.0;28000.0
2021;Agustus;1;Americano;41.0;21000.0
2021;Agustus;1;Croissant;40.0;18000.0
2021;Agustus;1;Donat;25.0;15000.0
2021;Agustus;1;Espresso;31.0;22000.0
2021;Agustus;1;Latte;37.0;28000.0
2021;Agustus;1;;49.0;25000.0
2021;Agustus;2;Croissant;27.0;18000.0
